id,name,province_id
11600010002909,چشمه شیرین,116
11600011002574,توحید,116
1170001001512,یاسوج,117
1170001002023,مادوان,117
1170001002478,گراب سفلی,117
1170001002083,چیتاب,117
1170001001080,سپیدار,117
1170002002479,قلعه رییسی,117
1170002001514,دهدشت,117
1170002002480,دیشموک,117
1170002002156,سوق,117
1170003001515,دوگنبدان,117
1170004002084,پاتاوه,117
1170004001511,سی سخت,117
1170005001082,سرآسیاب یوسفی,117
1170005002368,لیکک,117
1170005001081,قلعه ممبی,117
1170006001513,چرام,117
1170006002828,سرفاریاب,117
1170007002130,باشت,117
1170007002917,بوستان,117
1170008002129,لنده,117
1170009002477,مارگون,117
1180001001516,خارک,118
1180001001517,بوشهر,118
1180001002692,بوشهر1,118
1180001002693,بوشهر2,118
1180001002867,عالی شهر,118
1180001002481,چغادک,118
1180002002258,دلوار,118
1180003001520,برازجان,118
1180003002369,دالکی,118
1180002001518,اهرم,118
1180002002816,آباد,118
1180003001519,سعد آباد,118
1180003002482,وحدتیه,118
1180003002157,شبانکاره,118
1180003002618,تنگ ارم,118
1180003002619,کلمه,118
1180003002817,بوشکان,118
1180003002308,آب پخش,118
1180004002131,کاکی,118
1180004002818,بادوله,118
1180004001521,خورموج,118
1180004002050,شنبه,118
1180005002483,بردخون,118
1180005001522,بندردیر,118
1180005002737,بردستان,118
1180005002819,دوراهک,118
1180005002484,آبدان,118
1180006001523,بندرکنگان,118
1180006002620,بنک,118
1180006001076,شیرینو,118
1180006002661,سیراف,118
1180007001525,بندرریگ,118
1180007001526,بندرگناوه,118
1180008002370,امام حسن,118
1180008001524,بندردیلم,118
1180009002087,انارستان,118
1180009002662,ریز,118
1180009002259,جم,118
1180009002933,بهارستان,118
11800010002621,عسلویه,118
11800010002622,نخل تقی,118
11800010002932,بیدخون,118
11800010002878,چاه مبارک,118
1190001001528,ابهر,119
1190001001530,صایین قلعه,119
1190001001531,هیدج,119
1190003002260,گرماب,119
1190003002376,زرین رود,119
1190003001533,قیدار,119
1190003002039,سهرورد,119
1190003002832,کرسف,119
1190003002833,نوربهار,119
1190003002371,سجاس,119
1190004002764,نیک پی,119
1190004001534,زنجان,119
1190004002038,ارمغانخانه,119
1190006002485,حلب,119
1190006002327,زرین آباد,119
1190007001529,خرمدره,119
1190008002486,چورزق,119
1190008002262,آب بر,119
1190009002261,دندی,119
1190009002207,ماه نشان,119
11900010001527,سلطانیه,119
1200001002263,امیریه,120
1200001001540,دامغان,120
1200001002264,دیباج,120
1200001002759,کلاته,120
1200002001542,سمنان,120
1200003001545,بسطام,120
1200003001546,مجن,120
1200003002160,کلاته خیج,120
1200003002161,بیارجمند,120
1200003001547,شاهرود,120
1200003002775,رودیان,120
1200004001548,ایوانکی,120
1200004001550,گرمسار,120
1200006002768,کهن آباد,120
1200005001543,شهمیرزاد,120
1200005001544,مهدی شهر,120
1200005002022,درجزین,120
1200006001549,آرادان,120
1200007002162,میامی,120
1200007002990,رضوان,120
1200008001541,سرخه,120
1210001002984,خرانق,121
1210001001551,اردکان,121
1210001002265,احمد آباد,121
1210001002623,عقدا,121
1210002001554,بافق,121
1210003001555,تفت,121
1210003001556,نیر,121
1210003002976,بخ,121
1210004001558,مهریز,121
1210005001017,یزد_منطقه تاریخی,121
1210005001562,یزد,121
1210005002126,شاهدیه,121
1210005002163,حمیدیا,121
1210006001552,میبد,121
1210006002322,ندوشن,121
1210006002024,بفروییه,121
1210008002377,خضرآباد,121
1210007002372,مهردشت,121
1210007001293,ابرکوه,121
1210008001560,اشکذر,121
1210008002985,مجومرد,121
1210009001559,هرات,121
12100011001553,بهاباد,121
12100012001557,مروست,121
12100013001561,زارچ,121
1220001001563,ابوموسی,122
1220002002307,فین,122
1220002001567,بندر عباس,122
1220002002812,تازیان پایین,122
1220002002088,تخت,122
1220002002063,قلعه قاضی,122
1220002001572,هرمز,122
1220003002266,چارک,122
1220003002193,کیش,122
1220003001570,کنگ,122
1220003001571,بندر لنگه,122
1220003002813,لمزان,122
1220004002487,سوزا,122
1220004001033,رمکان,122
1220004001034,لافت,122
1220004001573,قشم,122
1220004002627,درگهان,122
1220004002940,طبل,122
1220005002064,سندرک,122
1220005001575,میناب,122
1220005002814,تیرور,122
1220005002003,هشتبندی,122
1220005001035,زهوکی,122
1220005001036,کرگان,122
1220005002910,بند زرک,122
1220006001565,بندر جاسک,122
1220006002872,لیردف,122
1220007002663,زیارتعلی,122
1220007001574,دهبارز,122
1220007002911,بالا شهر,122
1220007002006,بیکاء,122
1220008002626,فارغان,122
1220008001566,حاجی آباد,122
1220008002092,سرگز,122
1220009002625,جناح,122
1220009002959,هنگوییه,122
1220009001568,بستک,122
1220009002960,کوهیچ,122
12200010002005,رویدر,122
12200010001564,خمیر,122
12200010002939,پل,122
12200011002004,کوشکنار,122
12200011001569,پارسیان,122
12200011002751,دشتی,122
12200012002815,کوهستک,122
12200012002267,سیریک,122
12200012002724,گروک,122
12200013002061,سردشت,122
12200013002062,گوهران,122
1230001001576,تهران,123
1230002001578,دماوند,123
1230002001580,کیلان,123
1230002002269,آبسرد,123
1230002001579,رودهن,123
1230002002629,آبعلی,123
1230003002167,حسن آباد,123
12300017002217,ملارد,123
12300017002373,صفادشت,123
12300018001592,پیشوا,123
1230003002270,باقرشهر,123
1230003002488,کهریزک,123
1230003002115,ری,123
1230003002886,قیام دشت,123
1230003002887,قلعه نو,123
1230004001582,فشم,123
1230004002117,تجریش,123
1230004002778,شمشک,123
1230004001583,لواسان,123
1230006002168,جوادآباد,123
1230006001594,ورامین,123
1230009001588,شهریار,123
1230009002277,صباشهر,123
1230009002303,شاهدشهر,123
1230009002632,باغستان,123
1230009002633,اندیشه,123
1230009002694,شهریار1,123
1230009002695,شهریار2,123
1230009002696,شهریار3,123
1230009002293,وحیدیه,123
1230009002491,فردوسیه,123
12300010002489,چهاردانگه,123
12300010001050,اسلام شهر6,123
12300010001581,اسلامشهر,123
12300010002289,اسلام شهر1,123
12300010002290,اسلام شهر2,123
12300010002560,اسلام شهر3,123
12300010002770,احمد آباد مستوفی,123
12300012001585,رباطکریم,123
12300012002666,نصیرشهر,123
12300012002826,پرند,123
12300013002490,شریف آباد,123
12300013002120,پاکدشت,123
12300013002705,فرون اباد,123
12300014002634,ارجمند,123
12300014001577,فیروزکوه,123
12300016002116,قدس,123
12300018002989,جلیل اباد,123
12300019002278,گلستان,123
12300019002665,صالحیه,123
12300019002208,نسیم شهر,123
12300020002268,بومهن,123
12300020001040,سعیداباد,123
12300020001051,خسرواباد,123
12300020002628,پردیس,123
12300021001593,قرچک,123
1240003002164,هشتجین,124
1240003002165,کلور,124
1240001001195,اردبیل,124
1240001002299,هیر,124
1240001002949,آراللو,124
1240001002882,ثمرین,124
1240002001230,بیله سوار,124
1240002002209,جعفرآباد,124
1240003001219,خلخال,124
1240004002300,رضی,124
1240004001229,مشگین شهر,124
1240004002948,النی,124
1240004002301,لاهرود,124
1240004002704,فخراباد,124
1240004002723,مرادلو,124
1240004002749,قصابه,124
1240005001232,گرمی,124
1240005002880,زهرا,124
1240006001032,اولتان,124
1240006001231,پارس آباد,124
1240006002029,مغان سر,124
1240006002750,اسلام اباد,124
1240007001218,گیوی,124
1240007001073,فیروزآباد,124
1240008002493,آبی بیگلو,124
1240008001197,نمین,124
1240008002576,عنبران,124
1240009001198,نیر,124
1240009002636,کوراییم,124
12400010001196,سرعین,124
12400010002881,اردیموسی,124
12400011002166,اصلاندوز,124
12400011001074,بران علیا,124
12400012002492,تازه کندانگوت,124
12400012001065,زیوه,124
1250001002515,دستجرد,125
1250001001114,قم,125
1250001002516,قنوات,125
1250001002027,سلفچگان,125
1250002002274,جعفریه,125
1250002001062,قاهان,125
1250003002275,کهک,125
1260001002159,دانسفهان,126
1260001001538,شال,126
1260001001537,بویین زهرا,126
1260001002638,سگزآباد,126
1260001002991,عصمت آباد,126
1260001002577,ارداق,126
1260002002114,اسفرورین,126
1260002002374,خرمدشت,126
1260002002158,ضیاآباد,126
1260002001532,تاکستان,126
1260002002639,نرجه,126
1260003002494,معلم کلایه,126
1260003002495,رازمیان,126
1260003002667,سیردان,126
1260003001595,قزوین,126
1260003002125,اقبالیه,126
1260003002375,محمودآبادنمونه,126
1260003002579,کوهین,126
1260004002637,خاکعلی,126
1260004001535,آبیک,126
1260004002992,زیاران,126
1260004002993,قشلاق,126
1260005002040,شریفیه,126
1260005002218,محمدیه,126
1260005002578,بیدستان,126
1260005001539,الوند,126
1260006001536,آوج,126
1260006002517,آبگرم,126
1270001001178,بندرگز,127
1270001002194,نوکنده,127
1270002001156,بندرترکمن,127
1270002002975,سیجوال,127
1270003001174,علی آباد,127
1270003002836,مزرعه,127
1270003002837,سنگدوین,127
1270003002507,فاضل آباد,127
1270004001179,کردکوی,127
1270005001181,گرگان,127
1270005002018,جلین,127
1270005002508,سرخنکلاته,127
1270005002868,قرق,127
1270006001030,کرند,127
1270006002496,اینچه برون,127
1270009002835,فراغی,127
1270006001186,گنبدکاووس,127
1270007001071,القجر,127
1270007001188,مینودشت,127
1270007002883,دوزین,127
1270008002509,انبار آلوم,127
1270008001180,آق قلا,127
1270009001185,کلاله,127
12700010002581,نوده خاندوز,127
12700010001182,آزادشهر,127
12700010002640,نگین شهر,127
12700011001183,خان ببین,127
12700014002884,صادق آباد,127
12700011001184,رامیان,127
12700011002195,دلند,127
12700011002765,تاتار علیا,127
12700012002498,مراوه,127
12700012002885,گلیداغ,127
12700013001155,گمیش تپه,127
12700013002580,سیمین شهر,127
12700014001070,ینقاق,127
12700014001187,گالیکش,127
1280001001349,اسفراین,128
1280002001353,بجنورد,128
1280002002699,بجنورد1,128
1280002002700,بجنورد2,128
1280002002847,چناران شهر,128
1280002002431,حصارگرمخان,128
1280003002432,سنخواست,128
1280003002433,شوقان,128
1280003001350,جاجرم,128
1280004002435,لوجلی,128
1280004001038,خانلق,128
1280004001368,شیروان,128
1280004002845,زیارت,128
1280004002846,قوشخانه,128
1280005002079,تیتکانلو,128
1280005001377,فاروج,128
1280006002567,قاضی,128
1280006002848,آوا,128
1280006001352,آشخانه,128
1280007002053,ایور,128
1280007002054,گرمه,128
1280007002641,درق,128
1280008002132,راز,128
1280008002942,غلامان,128
1280008002943,یکه سعود,128
1280009002430,صفی آباد,128
12800010002568,پیش قلعه,128
1290001001355,بیرجند,129
1290001002701,بیرجند1,129
1290001002702,بیرجند2,129
1290002002051,قهستان,129
1290002002052,طبس مسینا,129
1290002002725,گزیک,129
1290002002276,اسدیه,129
1290003001354,سربیشه,129
1290003002642,مود,129
1290003002897,درح,129
1290004001375,قاین,129
1290004002643,اسفدن,129
1290004001374,خضری دشت بیاض,129
1290004002646,نیمبلوک,129
1290004002645,آرین شهر,129
1290005002441,شوسف,129
1290005001356,نهبندان,129
1290006001371,سرایان,129
1290006002346,آیسک,129
1290006002563,سه قلعه,129
1290007001002,باغستان,129
1290007001372,اسلامیه,129
1290007001373,فردوس,129
1290009002644,زهان,129
1290008001370,بشرویه,129
1290008002726,ارسک,129
1290009002347,حاجی آباد,129
1290009002898,آبیز,129
12900010002242,خوسف,129
12900010001003,ماژان,129
12900011002345,عشق آباد,129
12900011001369,طبس,129
12900011002624,دیهوک,129
1300001001590,کرج,130
1300001002118,ماهدشت,130
1300001002272,کمال شهر,130
1300001002273,محمد شهر,130
1300001002635,گرمدره,130
1300001002070,آسارا,130
1300002001587,هشتگرد,130
1300002002026,گلسار,130
1300002002664,مهستان,130
1300002002630,کوهسار,130
1300003001586,نظرآباد,130
1300003002025,تنکمان,130
1300004002169,طالقان,130
1300005001584,اشتهارد,130
1300005002981,پلنگ آباد,130
1300006002282,فردیس,130
1300006002271,مشکین دشت,130
1300007002631,چهارباغ,130
